Sr No,Store Name,Store Category,Emails,Store Website,Page id,Page Link,Subscribers
838,Goodbye Bread,Clothing (Brand),,http://goodbyebread.com,1688627148021902,https://www.facebook.com/goodbyebread/,18100
839,Panache Haute Couture,Women's Clothing Store,[info@panachehautecouture.com],http://www.panachehautecouture.com,318599901614200,https://www.facebook.com/Panachehautecouture/,31446
840,Mizu Life,Product/Service,,www.mizulife.com,141722689210405,https://www.facebook.com/MIZULIFE/,12582
841,Dapper Cadaver,Shopping & Retail,[info@dappercadaver.com],http://www.dappercadaver.com/,140800322637661,https://www.facebook.com/dappercadaver/,7643
842,Oval Brush Set,Health/Beauty,[info@ovalbrushset.com],http://www.ovalbrushset.com,1.58764E+15,https://www.facebook.com/ovalbrushset/,97152
843,LetterSeals.com,Shopping & Retail,[manager@letterseals.com],http://www.LetterSeals.com,425674820809454,https://www.facebook.com/letterseals/,1098
844,OMEGA ZIC,Radio Station,,,354386741347440,https://www.facebook.com/omegamusic/,151
845,DealerCity,Automotive Consultant,[info@dealercity.ca],http://www.dealercity.ca,1441039839517363,https://www.facebook.com/dealercity/,116
846,Hanacure,Beauty/Cosmetics Company,[customercare@hanacure.com],http://hanacure.com,388460188012140,https://www.facebook.com/hanacure/,32317
847,Wallplate Warehouse,Product/Service,,https://www.WallplateWarehouse.com,342788424240,https://www.facebook.com/wallplatewarehouse/,423
848,"Primal Life Organics, LLC",Shopping & Retail,[info@primallifeorganics.com],http://www.primallifeorganics.com,225581797532137,https://www.facebook.com/PrimalLifeOrganics/,157329
849,BiBimbox Korea,Retail Company,,http://www.bibimboxkorea.com,2035378770020619,https://www.facebook.com/bibimboxkorea/,16732
850,Poly&Bark,Furniture,,http://www.polyandbark.com,540227786097732,https://www.facebook.com/polyandbark/,13401
851,Pickleball,Sports Team,[rocket@allaboutpickleball.com],www.PickleballShopping.com www.PickleballRocks.com www.AllAboutPickleball.com http://usapa.org/memberships/index.php,48452419018,https://www.facebook.com/pickleball/,17964
852,MMATopSupplies.com,Martial Arts School,[info@mmatopsupplies.com],https://www.mmatopsupplies.com,274981815973834,https://www.facebook.com/mmatopsupplies/,334
853,Dark Elf Dice,Retail Company,,www.darkelfdice.com,122136201202501,https://www.facebook.com/DarkElfDice/,2418
854,Pole Junkie Clothing,Clothing (Brand),,,1492459414343097,https://www.facebook.com/polejunkie/,2500
855,Gramovox,Company,[support@gramovox.com],http://gramovox.com,109011965953408,https://www.facebook.com/Gramovox/,20300
856,Vibe Kayaks,Region,[contact@vibekayaks.com],http://www.vibekayaks.com,507731376021551,https://www.facebook.com/vibekayaks/,17680
857,WE the BEST,Clothing (Brand),,http://www.wethebeststore.com,863022443810853,https://www.facebook.com/wethebeststore/,2414
858,PolyScience Cuisine Technology,Kitchen/Cooking,,http://www.polyscienceculinary.com,172876718422,https://www.facebook.com/PolyScienceCulinary/,68500
859,Bokksu,Product/Service,,http://www.bokksu.com,1209639262385298,https://www.facebook.com/bokksu/,8227
860,Collar Tales,Clothing (Brand),[support@collartales.com],http://collartales.com,439293796167195,https://www.facebook.com/CollarTales/,15537
861,Shadow Hill USA,Clothing (Brand),[shadowhillco@gmail.com],http://www.ShadowHillUSA.com,1613600798952159,https://www.facebook.com/ShadowHillUSA/,3857
862,GalaxyUnlocker,Software,,http://www.galaxyunlocker.com/,238578896217867,https://www.facebook.com/GalaxyUnlocker/,1809
863,Life Clothing Co,Clothing Store,,http://www.lifeclothingco.com,510152612386759,https://www.facebook.com/lifeclothingco/,48
864,Urbery,Food & Beverage Company,[care@urbery.com],http://www.urbery.com,677641652278778,https://www.facebook.com/urbery/,1627
865,Farrow Co.,Product/Service,,http://www.farrowco.com,379366125499146,https://www.facebook.com/farrowco/,339
866,Brook & York,Jewelry/Watches,,https://brookandyork.com/?utm_source=facebook&utm_medium=info,1.34298E+15,https://www.facebook.com/brookandyork/,2224
867,C.P. COMPANY,Company,,http://www.cpcompany.com/,154598324612594,https://www.facebook.com/cpcompany/,148794
868,Goat Story - movie,Movie,,http://www.goatstorymovie.com/,488824681148862,https://www.facebook.com/GoatStory2/,254
869,Epic $ Fresh - StreetWear Supply Shop,Brand,,http://www.epicandfresh.com,259466437811661,https://www.facebook.com/epicandfresh/,131
870,1canoe2,Local Business,[customercare@1canoe2.com],http://www.1canoe2.com,137082736338357,https://www.facebook.com/1canoe2/,9701
871,MINUSEY,Clothing (Brand),,https://www.minusey.com,186692694771236,https://www.facebook.com/minusey/,53877
872,Phaser FPV,Electronics Store,[hello@phaserfpv.com.au],http://www.phaserfpv.com.au,1757671581121251,https://www.facebook.com/phaserfpv/,757
873,Dapper Shoes India,Shopping & Retail,[support@dappershoes.in],http://dappershoes.in,752009221577013,https://www.facebook.com/dappershoes/,34057
874,Spool No. 72,Clothing (Brand),,http://www.spool72.com,290847923624,https://www.facebook.com/spool72/,59467
875,Titanium Rings,Jewelry/Watches,[support@titaniumrings.com],http://www.titaniumrings.com,151178234929221,https://www.facebook.com/titaniumrings/,20869
876,Ecigify - Ecigarettes Australia,Shopping & Retail,[ecigify@gmail.com],http://www.ecigify.com.au,167524420082839,https://www.facebook.com/Ecigify/,1372
877,Libertarian Country,Clothing (Brand),,http://www.libertariancountry.com,543066585882629,https://www.facebook.com/LibertarianCountry/,38413
878,VidaKush,Jewelry/Watches,[vidakush@gmail.com],www.vidakush.com www.twitter.com/vidakush www.vidakush.tumblr.com,220120418017872,https://www.facebook.com/VidaKush/,10256
879,You Got E-juice,Website,[support@yougotejuice.com],http://www.yougotejuice.com,922949161077415,https://www.facebook.com/yougotejuice/,13263
880,Easy Roller Dice Co.,Games/Toys,,https://easyrollerdice.com,343373032535594,https://www.facebook.com/easyrollerdice/,11195
881,Heavenly Body Products,Wholesale & Supply Store,[heavenlybodyproduct@gmail.com],http://heavenlybodyproducts.com,108403925894075,https://www.facebook.com/HeavenlyBodyProducts/,5368
882,Walli - The Smart Wallet,Electronics,,http://www.mywalli.com,1463069637318925,https://www.facebook.com/mywalli/,25123
883,MOBY Wrap,Baby Goods/Kids Goods,[info@mobywrap.com],http://mobywrap.com,100403386656,https://www.facebook.com/MobyWrap/,79838
884,Fusion Flavours DIY Canada,Wholesale & Supply Store,[fusionflavourscanada@gmail.com],http://www.fusionflavours.ca,682835728420308,https://www.facebook.com/fusionflavours/,1053
885,Mamella Goods,Website,[preston@mamellagoods.com],https://mamellagoods.com/,621135831402672,https://www.facebook.com/mamellagoods/,110
886,VIVO Masks,Clothing (Brand),,http://www.vivomasks.com,431893946892995,https://www.facebook.com/VivoMasks/,8008
887,L2 Outside,Tour Agency,[hello@l2outside.com],http://www.l2outside.com,109201225828473,https://www.facebook.com/L2Outside/,2724
888,Transcript Research,Professional Service,[info@transcriptresearch.com],http://www.transcriptresearch.com,132141453483734,https://www.facebook.com/TranscriptResearch/,879
889,Khas Stores,Women's Clothing Store,[info@khasstores.com],http://www.khasstores.com,180564125310891,https://www.facebook.com/khasstores/,404023
890,Knickerbocker Mfg. Co.,Clothing (Brand),,http://www.knickerbockermfg.co,124707604387087,https://www.facebook.com/KnickerbockerMfg/,3471
891,Rocky Mountain Soap Company,Health/Beauty,[info@rockymountainsoap.com],http://www.rockymountainsoap.com,57329939138,https://www.facebook.com/rockymountainsoap/,25639
892,Hill House Home,Home Decor,,http://www.hillhousehome.com,1657634821119716,https://www.facebook.com/hillhousehome/,1033
893,Nuts 'N More,Product/Service,,www.nuts-n-more.com,229666097069581,https://www.facebook.com/NutsNMore/,39659
894,Chic Sparrow,Shopping & Retail,[support@chicsparrow.com],http://www.chicsparrow.com,688937867864675,https://www.facebook.com/chicsparrow/,9202
895,GQ Warehouse,Clothing (Brand),,,1744367269156277,https://www.facebook.com/GentsWholesale/,38477
896,Super Ofertas,Product/Service,,http://boxito.click,139631486605826,https://www.facebook.com/boxito/,69
897,PRIVATE PARTY,Clothing (Brand),,http://shopprivateparty.com,181956951992095,https://www.facebook.com/shopprivateparty/,2883
898,Krypton Liquids,Aromatherapy Service,[kryptonliquids@gmail.com],http://www.kryptonliquids.com,1482487508667945,https://www.facebook.com/KryptonLiquids/,6667
899,Luxury Life √,Community,,,117295598381014,https://www.facebook.com/luxury.life/,5075
900,Violette Field Threads - The Best Downloadable Sewing Dress Patterns,Baby Goods/Kids Goods,[violettefieldthreads@gmail.com],http://violettefieldthreads.com/,130943530314652,https://www.facebook.com/violettefieldthreads/,54760
901,The Dark Knot,Clothing (Brand),,http://www.thedarkknot.com,167341553456976,https://www.facebook.com/thedarkknot/,3877
902,Blackhead Fix,Health/Beauty,,http://blackheadfix.com,1058630957597969,https://www.facebook.com/blackheadfix/,10347
903,ED Warehouse,Motor Vehicle Company,,,1.11462E+15,https://www.facebook.com/EDWAREHOUSE/,1787
904,Chromat,Clothing (Brand),,http://chromat.co,177893053954,https://www.facebook.com/chromat/,16914
905,Evolve Skateboards,Outdoor & Sporting Goods Company,[ask@evolveskateboards.com.au],http://evolveskateboards.com.au,137471056339129,https://www.facebook.com/EvolveSkateboards/,119885
906,Fablunch,Health & Wellness Website,[info@fablunch.com],"http://www.fablunch.com, http://www.youtube.com/Fablunch, https://twitter.com/Fablunch, http://instagram.com/fablunch, http://www.pinterest.com/fablunch ",359463897464586,https://www.facebook.com/FabLunch/,12454
907,Understudy,Men's Clothing Store,[info@understudyshop.com],understudyshop.com,144629608949051,https://www.facebook.com/understudyshop/,1109
908,Blue Dot Vapors,Retail Company,[info@bluedotvapors.com],http://www.bluedotvapors.com,1600996133506469,https://www.facebook.com/bluedotvapors/,2073
909,Season Caps,Clothing (Brand),,http://seasoncaps.com/,1075698952501082,https://www.facebook.com/seasoncaps/,4828
910,Noble Outfitters,Clothing (Brand),[social@nobleoutfitters.com],http://www.nobleoutfitters.com,101747483305068,https://www.facebook.com/NobleOutfitters/,40763
911,Crow Canyon Home Enamelware,Kitchen/Cooking,[info@crowcanyonhome.com],http://www.crowcanyonhome.com,145209982353538,https://www.facebook.com/crowcanyonhome/,1616
912,Never Too Hungover,Product/Service,[support@nevertoohungover.com],https://nevertoohungover.com/,127136177398343,https://www.facebook.com/nevertoohungover/,77305
913,Snake Oil Provisions,Clothing Store,[info@snakeoilprovisions.com],http://snakeoilprovisions.com,412596595537925,https://www.facebook.com/SnakeOilProvisions/,1130
914,Rustic Cuff,Jewelry/Watches,[customerservice@rusticcuff.com],http://www.rusticcuff.com,196197387098978,https://www.facebook.com/rusticcuff/,614551
915,Dear Kate,Clothing (Brand),[hello@dearkates.com],www.dearkates.com,238679619578384,https://www.facebook.com/dearkates/,14137
916,Original Magic Art,Community,[originalmagicart@gmail.com],http://www.originalmagicart.store,114389602049620,https://www.facebook.com/OriginalMagicArt/,3222
917,Homeoanimo.com,Medical Company,[info@homeoanimo.com],www.homeoanimo.com,386419871400382,https://www.facebook.com/homeoanimo/,8057
918,Fillamentum,Product/Service,,http://www.fillamentum.com,330381790442167,https://www.facebook.com/fillamentum/,978
919,Go Tag Her,Health/Beauty,[cs@gotagher.com],https://www.gotagher.com/,243059786147169,https://www.facebook.com/gotagher/,39400
920,Mighty Fun,Company,[hello@mighty-fun.com],http://www.mighty-fun.com,891855400904764,https://www.facebook.com/mightyfun/,201
921,Hanks Belts,Shopping & Retail,[support@hanksbelts.com],http://www.hanksbelts.com,107002259630853,https://www.facebook.com/hanksbelts/,74425
922,Express Water Inc.,Water Treatment Service,[support@expresswater.com],http://www.expresswater.com,844273995617642,https://www.facebook.com/expresswater/,115
923,Beautibi,Health/Beauty,[hello@beautibi.com],http://www.beautibi.com,1702855966608474,https://www.facebook.com/beautibi/,6906
924,Cinestill Film,Company,[info@cinestillfilm.com],http://www.cinestillfilm.com,485065124896305,https://www.facebook.com/CineStillFilm/,11333
925,Choosing Keeping,Office Supplies,[info@choosingkeeping.com],http://choosingkeeping.com,301003319989235,https://www.facebook.com/choosingkeeping/,1363
926,Santa Cruz Shredder,Product/Service,,http://www.SantaCruzShredder.com,309134039103963,https://www.facebook.com/santacruzshredder/,4086
927,Martinuzzi Accessories,Jewelry/Watches,,http://martinuzziaccessories.com,120552374781883,https://www.facebook.com/MartinuzziAccessories/,281
928,Rogue Guitar Shop,Musical Instrument Store,[sales@rogueguitarshop.com],http://www.RogueGuitarShop.com,192391490802675,https://www.facebook.com/RogueGuitarShop/,7202
929,Brooklyn Cloth,Clothing (Brand),,http://www.brooklyncloth.com,333594863435381,https://www.facebook.com/BrooklynCloth/,13429
930,Behind The Wire Shop,Accessories,[info@behindthewireshop.com],https://www.behindthewireshop.com,470948852935511,https://www.facebook.com/behindthewireshop/,336
931,Dublin Liquidation Sales,Shopping & Retail,,,955506917824946,https://www.facebook.com/Thedressoutlet/,11167
932,Happy Monday Store,Clothing (Brand),,http://happymondaystore.com,358724574175562,https://www.facebook.com/HappyMondaystore/,22466
933,K5 Optima Store,Automotive Customization Shop,,http://www.K5OptimaStore.com,117838948383240,https://www.facebook.com/K5OptimaStore/,14178
934,Sports Fan Island,E-commerce Website,[sales@sportsfanisland.com],https://sportsfanisland.com/,695173997265160,https://www.facebook.com/SportsFanIsland/,160957
935,Ruthless E-Juice,Product/Service,,http://www.ruthlessvapor.com,322145427920560,https://www.facebook.com/ruthless.vapor/,16568
936,Smooth Viking,Product/Service,,http://www.SmoothViking.com,998886960127738,https://www.facebook.com/SmoothViking/,1204
937,nanoComposix,Chemical Company,[info@nanocomposix.com],http://nanocomposix.com/,350811774994804,https://www.facebook.com/nanocomposix/,283
938,DanceWear Corner,Shopping & Retail,[social@dancewearcorner.com],http://www.dancewearcorner.com,13409821093,https://www.facebook.com/DanceWearCorner/,20607
939,Óculos Store,Sunglasses & Eyewear Store,[suporte@oculosstore.com.br],http://www.oculosstore.com.br,365230420298535,https://www.facebook.com/oculosstore/,4882
940,Clerkenwell London,Cocktail Bar,[info@clerkenwell-london.com],http://www.clerkenwell-london.com,491292137594126,https://www.facebook.com/ClerkenwellLondon/,4070
941,Cards Infinity.com,Sports & Recreation,[support@cardsinfinity.com],www.cardsinfinity.com,188064051224782,https://www.facebook.com/CardsInfinity/,4222
942,Opticea,Product/Service,,http://www.opticea.com,610662562315084,https://www.facebook.com/opticea/,1276
943,Design Hacks,Community,,,485975311440715,https://www.facebook.com/DesignHacks/,74
944,Beyond Hype,Retail Company,[info@beyondhype.com],www.beyondhype.com,323493861060387,https://www.facebook.com/BeyondHype/,99566
945,NaturalFootgear,Health & Wellness Website,[info@naturalfootgear.com],www.NaturalFootgear.com,383848644963088,https://www.facebook.com/naturalfootgear/,3478
946,AT3 Tactical,Website,[support@at3tactical.com],https://www.at3tactical.com,516562401737383,https://www.facebook.com/AT3Tactical/,9149
947,Vuhl 05,Cars,,http://www.vuhl05.com,721139861286474,https://www.facebook.com/vuhl05/,1926
948,My Makeup Brush Set,Health/Beauty,,http://www.mymakeupbrushset.com,643767688992692,https://www.facebook.com/mymakeupbrushset/,592440
949,RAREFORM,Bags & Luggage Company,[info@rareform.com],http://www.rareform.com,180055925339060,https://www.facebook.com/rareform/,26340
950,Jacquie Aiche Jewelry,Jewelry/Watches,[office@jacquieaiche.com],www.jacquieaiche.com,98281530211,https://www.facebook.com/jacquieaiche/,30964
951,Jetty Home,Home Decor,,http://jettyhome.com,1533947746856366,https://www.facebook.com/jettyhome/,299
952,Blackbeltshop.com,Retail Company,[mario@blackbeltshop.com],www.BlackBeltShop.com,372256552173,https://www.facebook.com/blackbeltshop/,13291
953,Chocolate Weapons,Shopping & Retail,[support@chocolateweapons.com],http://www.ChocolateWeapons.com,283718875020619,https://www.facebook.com/ChocolateWeapons/,6104
954,Fog Star,Musician/Band,,http://fogstar.bandcamp.com,982521521866758,https://www.facebook.com/fogstar/,118
955,bukudbp.com /Dewan Bahasa Dan Pustaka,Book & Magazine Distributor,[tanya@dbp.com.my],http://bukudbp.com,1500285543567509,https://www.facebook.com/BukuDBP/,903
956,The Scrubba Wash Bag,Product/Service,,https://thescrubba.com.au/,185248591562367,https://www.facebook.com/THESCRUBBA/,41753
957,Pleurop Bloemen,Local Business,,https://www.pleuropbloemen.com/,197059654104835,https://www.facebook.com/pleuropbloemen/,312
958,Simply Carbon Fiber,Computer Company,,http://www.google.com/,1.50564E+15,https://www.facebook.com/simplycarbonfiber/,39
959,Her Imports,Hair Salon,[info@herimports.com],www.herimports.com,108934202576219,https://www.facebook.com/herimports/,374639
960,Princess P. Jewelry,Jewelry/Watches,,http://www.PrincesspJewelry.com,383370568350575,https://www.facebook.com/PrincessPJewelry/,356033
961,Woodstock Zambon,Apparel Distributor,[woodstockzambon@gmail.com],http://www.woodstockzambon.com,622236531145494,https://www.facebook.com/woodstockzambon/,528971
962,Super Team Deluxe,Local Business,[yo@superteamdeluxe.com],http://superteamdeluxe.com,1759971230928363,https://www.facebook.com/superteamdeluxe/,394
963,Black Rock Originals,Company,[support@blackrockog.com],http://BlackRockOG.com,266417870229844,https://www.facebook.com/blackrockog/,4830
964,Prime Software ©,Software,,www.primesoft.ph,230210965286,https://www.facebook.com/Primesoftware/,289
965,Mooshoes,Footwear Store,[info@mooshoes.com],www.mooshoes.com,157080021050409,https://www.facebook.com/mooshoes/,15821
966,Cool Hip Goods,Website,,http://www.coolhipgoods.com,1742108972736643,https://www.facebook.com/coolhipgoods/,692
967,The Cruelty Free Shop,Health Food Store,[info@crueltyfreeshop.com.au],crueltyfreeshop.com.au,277758680141,https://www.facebook.com/CrueltyFreeShop/,49522
968,Best Beauty Solution,Magazine,,,829001620515994,https://www.facebook.com/bestbeautysolution/,3418
969,Al Mokha,Website,[info@almokha.com],https://www.almokha.com,839336342769153,https://www.facebook.com/almokha/,743
970,采風書坊北美中文網路書店,Bookstore,[info@chinesebookonline.com],www.ChineseBookOnline.com,132807661413,https://www.facebook.com/Chinesebookonline/,1668
971,ReFashioner,Website,[info@refashioner.com],http://refashioner.com,284499209590,https://www.facebook.com/refashioner/,2060
972,Fake Food Japan,Website,[info@fakefoodjapan.com],http://www.fakefoodjapan.com,194620713899687,https://www.facebook.com/fakefoodjapan/,8082
973,Indi,Society & Culture Website,,indi.com,149847965178647,https://www.facebook.com/Indi/,113546
974,Infmetry,Home Decor,[support@infmetry.com],http://www.infmetry.com,420705421454987,https://www.facebook.com/infmetry/,245
975,Pontoonstuff,Sporting Goods Store,[pontoon@pontoonstuff.com],http://www.pontoonstuff.com,165677706799726,https://www.facebook.com/PontoonStuff/,87929
976,Fawn,Artist,,www.fawndesign.co.uk,1582433432032085,https://www.facebook.com/fawn.design/,508
977,Gorilla Gadgets,Electronics,[support@gorillagadgets.com],GorillaGadgets.com,362877533783434,https://www.facebook.com/GorillaGadgets/,27172
978,The Style Brothers,Clothing (Brand),[support@thestylebrothers.com],http://thestylebrothers.com,705523672839840,https://www.facebook.com/thestylebrothers/,953429
979,Young God Records,Record Label,,younggodrecords.com twitter.com/younggodrec myspace.com/younggodrecords myspace.com/theangelsoflight myspace.com/mgira myspace.com/swansaredead youtube.com/younggodrec wearehim.blogspot.com,23535509596,https://www.facebook.com/younggodrecords/,11600
980,Daebak Cases,Product/Service,,https://www.daebakcases.com/,979711965434620,https://www.facebook.com/daebakcases/,1189
981,Rotofugi Designer Toy Store & Gallery,Toy Store,[rotofugi@rotofugi.com],http://rotofugi.com,10888252393,https://www.facebook.com/rotofugi/,24378
982,Six Bikini,Clothing (Brand),,http://www.sixbikini.com,1709485195968567,https://www.facebook.com/sixbikini/,18556
983,MM Watch 4U Store,Jewelry/Watches,[support@mmwatchesden.co.uk],http://www.mmwatch4ustore.com,160472731019044,https://www.facebook.com/mmwatch4ustore/,8537
984,Auto Hub,Car Dealership,,http://zipautocity.blogspot.com,552628474809606,https://www.facebook.com/AutoHub/,81
985,Panda Poles,Outdoor & Sporting Goods Company,[tansnowman@pandapoles.com],www.PandaPoles.com,174977095857250,https://www.facebook.com/PandaPoles/,5263
986,Yummy Bazaar,Specialty Grocery Store,[hello@yummybazaar.com],http://yummybazaar.com,683793465036381,https://www.facebook.com/yummybazaar/,10577
987,ISlide,Product/Service,,http://www.islideusa.com/,462645457159372,https://www.facebook.com/ISlideUSA/,9807
988,Monstrum Tactical,Outdoor & Sporting Goods Company,,http://www.monstrumtactical.com,1.42555E+15,https://www.facebook.com/monstrumtactical/,1761
989,Lex&Liv,Baby Goods/Kids Goods,[hello@lexandliv.com],http://www.lexandliv.com,211816908856380,https://www.facebook.com/lexandliv/,577
990,Mossery,Product/Service,[hello@mossery.co],http://www.mossery.co,111242242316339,https://www.facebook.com/mossery/,18890
991,Radians Design,Product/Service,,http://www.radiansdesign.com,1193822107334897,https://www.facebook.com/radiansdesign/,592
992,Yuícery,Shopping & Retail,[mail@yuicery.de],http://www.yuicery.de,1522672391289363,https://www.facebook.com/yuicery/,5219
993,BitcoinWare.net,Computer Company,,http://bitcoinware.net,1566297413584071,https://www.facebook.com/bitcoinware/,446
994,Keya Seth,Public Figure,[help@keyaseth.in],http://www.keyaseth.in,356799790997018,https://www.facebook.com/keyaseth/,317785
995,Giftingnation,Website,[give@giftingnation.com],www.giftingnation.com,400634193319189,https://www.facebook.com/giftingnation/,35113
996,Fresh Patch,Brand,[service@freshpatch.com],http://www.freshpatch.com,150044435020712,https://www.facebook.com/freshpatch/,7723
997,Salon Supply Store,Cosmetics Store,,http://salonsupplystore.com,302398476506018,https://www.facebook.com/SalonSupplyStore/,12360
998,Billionare Boys Club-Ice Cream,Clothing (Brand),,,227156363157,https://www.facebook.com/BBCIceCream/,355
999,Live Oak Med,Medical Company,[info@liveoakmed.com],http://www.LiveOakMed.com,35746528639,https://www.facebook.com/LiveOakMed/,566
1000,Rounderwear,Clothing (Brand),[servicioalcliente@rounderwear.com],www.rounderwear.com,101988593213924,https://www.facebook.com/rOunderwear/,354009
1001,Glamour Dolls,Health/Beauty,[dollshelp@glamourdollsmakeup.com],http://GlamourDollsMakeup.com,493398004062872,https://www.facebook.com/GlamourDollsMakeup/,5629
1002,Gapsted Wines,Winery/Vineyard,[cellardoor@gapstedwines.com.au],www.gapstedwines.com.au,235492256475314,https://www.facebook.com/gapstedwines/,2766
1003,AFENDS,Clothing (Brand),[customerservice@afends.com],http://www.afends.com,7804061567,https://www.facebook.com/Afends/,198980
1004,Pretty Kitty Fashion,Retail Company,[kate@prettykittyfashion.co.uk],Http://prettykittyfashion.co.uk,177660172311098,https://www.facebook.com/prettykittyfashion/,262329
1005,Stranger,Clothing (Brand),,https://twitter.com/Stranger_14,557675347662582,https://www.facebook.com/stranger.co/,1459
1006,Incrediwear,Clothing Company,[info@incrediwear.com],incrediwear.com,153974751335740,https://www.facebook.com/incrediwear/,17699
1007,Evy's Tree,Clothing (Brand),,www.evystree.com,114149881932945,https://www.facebook.com/evystree/,55451
1008,Curative Science,Product/Service,[calum@curativescience.co.uk],http://www.curativescience.co.uk,1766171277042502,https://www.facebook.com/curativescience/,311
1009,ForresterBooks,Bookstore,,http://ForresterBooks.com,909749022488219,https://www.facebook.com/ForresterBooks/,45
1010,"ValsTech, Inc.",Camera/Photo,,http://www.valstech.com,361078330705700,https://www.facebook.com/valstech/,2691
1011,Oh Hey Girl,Clothing (Brand),[info@ohheygirlstore.com],http://ohheygirlstore.com,263641657338213,https://www.facebook.com/ohheygirlstore/,24169
1012,The Peace Collective,Nonprofit Organization,[peace@tsiba.ac.za],,1685661208421744,https://www.facebook.com/peacecollective/,16
1013,EMJ Advertising,Internet Company,,,1733501966674405,https://www.facebook.com/emjadvertising/,11
1014,Saint Glasses,Sunglasses & Eyewear Store,[contact@saintglasses.com],https://www.saintglasses.com,999479336773118,https://www.facebook.com/saintglasses/,40947
1015,Shop Betches,Clothing (Brand),,http://www.shopbetches.com,283618745405299,https://www.facebook.com/shopbetches/,288
1016,Getenjoyfun,Website,[support@getenjoyfun.com],https://www.getenjoyfun.com,1715308258700183,https://www.facebook.com/getenjoyfun/,192
1017,Breakproof Back,Health/Beauty,[cody@evolution-fts.com],,181656642182881,https://www.facebook.com/BPBonline/,19
1018,Shock Mansion Store,Clothing (Brand),[contact@shockmansion.com],www.shockmansionstore.com,918248361555579,https://www.facebook.com/shockmansionstore/,71
1019,Replay Guitar Exchange,Musical Instrument Store,[info@replayguitar.com],http://www.ReplayGuitar.com,490730691107025,https://www.facebook.com/replayguitar/,8715
1020,AutoBead,Motor Vehicle Company,[info@autobead.com],http://www.autobead.com,1505279946461695,https://www.facebook.com/autobead/,1663
1021,Trendy Best-Sellers,Hobby Store,,,1700398100287428,https://www.facebook.com/trendybestsellers/,46
1022,Watch Obsession,News & Media Website,[info@watchobsession.com],http://www.watchobsession.com,205406829538779,https://www.facebook.com/watchobsession/,1171
1023,Indyslopestyle,Clothing (Brand),,https://indyslopestyle.co.nz/,716011201857805,https://www.facebook.com/indyslopestyle/,656
1024,Fanatik Bike,Sports Team,,http://www.fanatik.cat,572556552824383,https://www.facebook.com/FanatikBike/,1327
1025,Hayley Elsaesser,Shopping & Retail,[contact@hayleyelsaesser.com],http://www.hayleyelsaesser.com,475772185831134,https://www.facebook.com/hayleyelsaesser/,7177
1026,Edmotic.com,Website,[hello@edmotic.com],http://www.Edmotic.com,481072545277077,https://www.facebook.com/Edmotic/,260980
1027,Panda Deals.co.uk,App Page,,http://pandadeals.co.uk,1554503284814043,https://www.facebook.com/pandadeals/,1099
1028,Nokout,Clothing (Brand),[hello@nokoutco.com],https://www.nokoutco.com,1416945291665642,https://www.facebook.com/nokoutco/,3969
1029,Trend Huddle,Product/Service,,http://trendhuddle.com,1118665751554924,https://www.facebook.com/trendhuddle/,1322
1030,Better Cloud Vapor,Medical & Health,,http://www.yelp.com/biz/better-cloud-vapor-albany,233952163447060,https://www.facebook.com/bcvapor/,2407
1031,OFÉLIA,Health/Beauty,[support@ofeliacosmetics.com],http://www.ofeliacosmetics.com,483314448521727,https://www.facebook.com/ofeliacosmetics/,11679
1032,The Wedding of my Dreams,Shopping & Retail,[info@theweddingofmydreams.co.uk],http://www.theweddingofmydreams.co.uk,125137864177543,https://www.facebook.com/theweddingofmydreams/,54814
1033,Cold Cuts // Hot Wax,Music Store,,http://www.coldcutshotwax.uk,804831936296118,https://www.facebook.com/coldcutshotwax/,2904
1034,The Jade Leaf - 一片碧,Artist,[thejadeleaftea@gmail.com],http://thejadeleaf.com,509201815877242,https://www.facebook.com/thejadeleaf/,940
1035,WestBeach,Seafood Restaurant,[enquiry@west-beach.co.uk],http://www.west-beach.co.uk,113746521982558,https://www.facebook.com/WestBeach/,8285
1036,Kind LED Grow Lights,Patio/Garden,[info@kindledgrowlights.com],https://www.kindledgrowlights.com/,432643213507009,https://www.facebook.com/KindLEDGrowLights/,16888
1037,The Mason Jar Boutique,Women's Clothing Store,[support@shopthemasonjar.com],http://www.shopthemasonjar.com,1468273723403024,https://www.facebook.com/shopthemasonjar/,300340
1038,IO Rodeo,Science,[admin@iorodeo.com],www.iorodeo.com,185863211464345,https://www.facebook.com/IORodeo/,119
1039,Soulection,Record Label,,http://soulection.com,193682333979979,https://www.facebook.com/Soulection/,116355
1040,C/MEO Collective,Clothing (Brand),[info@cmeocollective.com],http://bit.ly/2zbhxw0,139611836063733,https://www.facebook.com/cmeocollective/,92730
1041,TaskHusky.com,Web Designer,[oreo@taskhusky.com],http://www.taskhusky.com,737786526365943,https://www.facebook.com/taskhusky/,386
1042,TestOut Continuing Education,Information Technology Company,,http://testoutce.com,502287999924147,https://www.facebook.com/TestOutCE/,2688
1043,Gus* Modern,Furniture,,http://www.gusmodern.com,95206976629,https://www.facebook.com/GusModern/,20896
1044,A Gift Personalized,Home Decor,[agpsupport@agiftpersonalized.com],http://www.agiftpersonalized.com,238591895472,https://www.facebook.com/Agiftpersonalized/,15693
1045,Working Title,Clothing Store,,http://www.workingtitleshop.com,270493446413905,https://www.facebook.com/workingtitleshop/,2357
