,category,emails,fan_count,id,link,name,website
839,Women's Clothing Store,[info@panachehautecouture.com],31446,318599901614200,https://www.facebook.com/Panachehautecouture/,Panache Haute Couture,http://www.panachehautecouture.com
840,Product/Service,,12582,141722689210405,https://www.facebook.com/MIZULIFE/,Mizu Life,www.mizulife.com
841,Shopping & Retail,[info@dappercadaver.com],7643,140800322637661,https://www.facebook.com/dappercadaver/,Dapper Cadaver,http://www.dappercadaver.com/
842,Health/Beauty,[info@ovalbrushset.com],97152,1587642508212560,https://www.facebook.com/ovalbrushset/,Oval Brush Set,http://www.ovalbrushset.com
843,Shopping & Retail,[manager@letterseals.com],1098,425674820809454,https://www.facebook.com/letterseals/,LetterSeals.com,http://www.LetterSeals.com
844,Radio Station,,151,354386741347440,https://www.facebook.com/omegamusic/,OMEGA ZIC,
845,Automotive Consultant,[info@dealercity.ca],116,1441039839517363,https://www.facebook.com/dealercity/,DealerCity,http://www.dealercity.ca
846,Beauty/Cosmetics Company,[customercare@hanacure.com],32317,388460188012140,https://www.facebook.com/hanacure/,Hanacure,http://hanacure.com
847,Product/Service,,423,342788424240,https://www.facebook.com/wallplatewarehouse/,Wallplate Warehouse,https://www.WallplateWarehouse.com
848,Shopping & Retail,[info@primallifeorganics.com],157329,225581797532137,https://www.facebook.com/PrimalLifeOrganics/,"Primal Life Organics, LLC",http://www.primallifeorganics.com
849,Retail Company,,16732,2035378770020619,https://www.facebook.com/bibimboxkorea/,BiBimbox Korea,http://www.bibimboxkorea.com
850,Furniture,,13401,540227786097732,https://www.facebook.com/polyandbark/,Poly&Bark,http://www.polyandbark.com
851,Sports Team,[rocket@allaboutpickleball.com],17964,48452419018,https://www.facebook.com/pickleball/,Pickleball,www.PickleballShopping.com www.PickleballRocks.com www.AllAboutPickleball.com http://usapa.org/memberships/index.php
852,Martial Arts School,[info@mmatopsupplies.com],334,274981815973834,https://www.facebook.com/mmatopsupplies/,MMATopSupplies.com,https://www.mmatopsupplies.com
853,Retail Company,,2418,122136201202501,https://www.facebook.com/DarkElfDice/,Dark Elf Dice,www.darkelfdice.com
854,Clothing (Brand),,2500,1492459414343097,https://www.facebook.com/polejunkie/,Pole Junkie Clothing,
855,Company,[support@gramovox.com],20300,109011965953408,https://www.facebook.com/Gramovox/,Gramovox,http://gramovox.com
856,Region,[contact@vibekayaks.com],17680,507731376021551,https://www.facebook.com/vibekayaks/,Vibe Kayaks,http://www.vibekayaks.com
857,Clothing (Brand),,2414,863022443810853,https://www.facebook.com/wethebeststore/,WE the BEST,http://www.wethebeststore.com
858,Kitchen/Cooking,,68500,172876718422,https://www.facebook.com/PolyScienceCulinary/,PolyScience Cuisine Technology,http://www.polyscienceculinary.com
859,Product/Service,,8227,1209639262385298,https://www.facebook.com/bokksu/,Bokksu,http://www.bokksu.com
860,Clothing (Brand),[support@collartales.com],15537,439293796167195,https://www.facebook.com/CollarTales/,Collar Tales,http://collartales.com
861,Clothing (Brand),[shadowhillco@gmail.com],3857,1613600798952159,https://www.facebook.com/ShadowHillUSA/,Shadow Hill USA,http://www.ShadowHillUSA.com
862,Software,,1809,238578896217867,https://www.facebook.com/GalaxyUnlocker/,GalaxyUnlocker,http://www.galaxyunlocker.com/
863,Clothing Store,,48,510152612386759,https://www.facebook.com/lifeclothingco/,Life Clothing Co,http://www.lifeclothingco.com
864,Food & Beverage Company,[care@urbery.com],1627,677641652278778,https://www.facebook.com/urbery/,Urbery,http://www.urbery.com
865,Product/Service,,339,379366125499146,https://www.facebook.com/farrowco/,Farrow Co.,http://www.farrowco.com
866,Jewelry/Watches,,2224,1342979632383190,https://www.facebook.com/brookandyork/,Brook & York,https://brookandyork.com/?utm_source=facebook&utm_medium=info
867,Company,,148794,154598324612594,https://www.facebook.com/cpcompany/,C.P. COMPANY,http://www.cpcompany.com/
868,Movie,,254,488824681148862,https://www.facebook.com/GoatStory2/,Goat Story - movie,http://www.goatstorymovie.com/
869,Brand,,131,259466437811661,https://www.facebook.com/epicandfresh/,Epic $ Fresh - StreetWear Supply Shop,http://www.epicandfresh.com
870,Local Business,[customercare@1canoe2.com],9701,137082736338357,https://www.facebook.com/1canoe2/,1canoe2,http://www.1canoe2.com
871,Clothing (Brand),,53877,186692694771236,https://www.facebook.com/minusey/,MINUSEY,https://www.minusey.com
872,Electronics Store,[hello@phaserfpv.com.au],757,1757671581121251,https://www.facebook.com/phaserfpv/,Phaser FPV,http://www.phaserfpv.com.au
873,Shopping & Retail,[support@dappershoes.in],34057,752009221577013,https://www.facebook.com/dappershoes/,Dapper Shoes India,http://dappershoes.in
874,Clothing (Brand),,59467,290847923624,https://www.facebook.com/spool72/,Spool No. 72,http://www.spool72.com
875,Jewelry/Watches,[support@titaniumrings.com],20869,151178234929221,https://www.facebook.com/titaniumrings/,Titanium Rings,http://www.titaniumrings.com
876,Shopping & Retail,[ecigify@gmail.com],1372,167524420082839,https://www.facebook.com/Ecigify/,Ecigify - Ecigarettes Australia,http://www.ecigify.com.au
877,Clothing (Brand),,38413,543066585882629,https://www.facebook.com/LibertarianCountry/,Libertarian Country,http://www.libertariancountry.com
878,Jewelry/Watches,[vidakush@gmail.com],10256,220120418017872,https://www.facebook.com/VidaKush/,VidaKush,www.vidakush.com www.twitter.com/vidakush www.vidakush.tumblr.com
879,Website,[support@yougotejuice.com],13263,922949161077415,https://www.facebook.com/yougotejuice/,You Got E-juice,http://www.yougotejuice.com
880,Games/Toys,,11195,343373032535594,https://www.facebook.com/easyrollerdice/,Easy Roller Dice Co.,https://easyrollerdice.com
881,Wholesale & Supply Store,[heavenlybodyproduct@gmail.com],5368,108403925894075,https://www.facebook.com/HeavenlyBodyProducts/,Heavenly Body Products,http://heavenlybodyproducts.com
882,Electronics,,25123,1463069637318925,https://www.facebook.com/mywalli/,Walli - The Smart Wallet,http://www.mywalli.com
883,Baby Goods/Kids Goods,[info@mobywrap.com],79838,100403386656,https://www.facebook.com/MobyWrap/,MOBY Wrap,http://mobywrap.com
884,Wholesale & Supply Store,[fusionflavourscanada@gmail.com],1053,682835728420308,https://www.facebook.com/fusionflavours/,Fusion Flavours DIY Canada,http://www.fusionflavours.ca
885,Website,[preston@mamellagoods.com],110,621135831402672,https://www.facebook.com/mamellagoods/,Mamella Goods,https://mamellagoods.com/
886,Clothing (Brand),,8008,431893946892995,https://www.facebook.com/VivoMasks/,VIVO Masks,http://www.vivomasks.com
887,Tour Agency,[hello@l2outside.com],2724,109201225828473,https://www.facebook.com/L2Outside/,L2 Outside,http://www.l2outside.com
888,Professional Service,[info@transcriptresearch.com],879,132141453483734,https://www.facebook.com/TranscriptResearch/,Transcript Research,http://www.transcriptresearch.com
889,Women's Clothing Store,[info@khasstores.com],404023,180564125310891,https://www.facebook.com/khasstores/,Khas Stores,http://www.khasstores.com
890,Clothing (Brand),,3471,124707604387087,https://www.facebook.com/KnickerbockerMfg/,Knickerbocker Mfg. Co.,http://www.knickerbockermfg.co
891,Health/Beauty,[info@rockymountainsoap.com],25639,57329939138,https://www.facebook.com/rockymountainsoap/,Rocky Mountain Soap Company,http://www.rockymountainsoap.com
892,Home Decor,,1033,1657634821119716,https://www.facebook.com/hillhousehome/,Hill House Home,http://www.hillhousehome.com
893,Product/Service,,39659,229666097069581,https://www.facebook.com/NutsNMore/,Nuts 'N More,www.nuts-n-more.com
894,Shopping & Retail,[support@chicsparrow.com],9202,688937867864675,https://www.facebook.com/chicsparrow/,Chic Sparrow,http://www.chicsparrow.com
895,Clothing (Brand),,38477,1744367269156277,https://www.facebook.com/GentsWholesale/,GQ Warehouse,
896,Product/Service,,69,139631486605826,https://www.facebook.com/boxito/,Super Ofertas,http://boxito.click
897,Clothing (Brand),,2883,181956951992095,https://www.facebook.com/shopprivateparty/,PRIVATE PARTY,http://shopprivateparty.com
898,Aromatherapy Service,[kryptonliquids@gmail.com],6667,1482487508667945,https://www.facebook.com/KryptonLiquids/,Krypton Liquids,http://www.kryptonliquids.com
899,Community,,5075,117295598381014,https://www.facebook.com/luxury.life/,Luxury Life √,
900,Baby Goods/Kids Goods,[violettefieldthreads@gmail.com],54760,130943530314652,https://www.facebook.com/violettefieldthreads/,Violette Field Threads - The Best Downloadable Sewing Dress Patterns,http://violettefieldthreads.com/
901,Clothing (Brand),,3877,167341553456976,https://www.facebook.com/thedarkknot/,The Dark Knot,http://www.thedarkknot.com
902,Health/Beauty,,10347,1058630957597969,https://www.facebook.com/blackheadfix/,Blackhead Fix,http://blackheadfix.com
903,Motor Vehicle Company,,1787,1114623555310130,https://www.facebook.com/EDWAREHOUSE/,ED Warehouse,
904,Clothing (Brand),,16914,177893053954,https://www.facebook.com/chromat/,Chromat,http://chromat.co
905,Outdoor & Sporting Goods Company,[ask@evolveskateboards.com.au],119885,137471056339129,https://www.facebook.com/EvolveSkateboards/,Evolve Skateboards,http://evolveskateboards.com.au
906,Health & Wellness Website,[info@fablunch.com],12454,359463897464586,https://www.facebook.com/FabLunch/,Fablunch,"http://www.fablunch.com, http://www.youtube.com/Fablunch, https://twitter.com/Fablunch, http://instagram.com/fablunch, http://www.pinterest.com/fablunch "
907,Men's Clothing Store,[info@understudyshop.com],1109,144629608949051,https://www.facebook.com/understudyshop/,Understudy,understudyshop.com
908,Retail Company,[info@bluedotvapors.com],2073,1600996133506469,https://www.facebook.com/bluedotvapors/,Blue Dot Vapors,http://www.bluedotvapors.com
909,Clothing (Brand),,4828,1075698952501082,https://www.facebook.com/seasoncaps/,Season Caps,http://seasoncaps.com/
910,Clothing (Brand),[social@nobleoutfitters.com],40763,101747483305068,https://www.facebook.com/NobleOutfitters/,Noble Outfitters,http://www.nobleoutfitters.com
911,Kitchen/Cooking,[info@crowcanyonhome.com],1616,145209982353538,https://www.facebook.com/crowcanyonhome/,Crow Canyon Home Enamelware,http://www.crowcanyonhome.com
912,Product/Service,[support@nevertoohungover.com],77305,127136177398343,https://www.facebook.com/nevertoohungover/,Never Too Hungover,https://nevertoohungover.com/
913,Clothing Store,[info@snakeoilprovisions.com],1130,412596595537925,https://www.facebook.com/SnakeOilProvisions/,Snake Oil Provisions,http://snakeoilprovisions.com
914,Jewelry/Watches,[customerservice@rusticcuff.com],614551,196197387098978,https://www.facebook.com/rusticcuff/,Rustic Cuff,http://www.rusticcuff.com
915,Clothing (Brand),[hello@dearkates.com],14137,238679619578384,https://www.facebook.com/dearkates/,Dear Kate,www.dearkates.com
916,Community,[originalmagicart@gmail.com],3222,114389602049620,https://www.facebook.com/OriginalMagicArt/,Original Magic Art,http://www.originalmagicart.store
917,Medical Company,[info@homeoanimo.com],8057,386419871400382,https://www.facebook.com/homeoanimo/,Homeoanimo.com,www.homeoanimo.com
918,Product/Service,,978,330381790442167,https://www.facebook.com/fillamentum/,Fillamentum,http://www.fillamentum.com
919,Health/Beauty,[cs@gotagher.com],39400,243059786147169,https://www.facebook.com/gotagher/,Go Tag Her,https://www.gotagher.com/
920,Company,[hello@mighty-fun.com],201,891855400904764,https://www.facebook.com/mightyfun/,Mighty Fun,http://www.mighty-fun.com
921,Shopping & Retail,[support@hanksbelts.com],74425,107002259630853,https://www.facebook.com/hanksbelts/,Hanks Belts,http://www.hanksbelts.com
922,Water Treatment Service,[support@expresswater.com],115,844273995617642,https://www.facebook.com/expresswater/,Express Water Inc.,http://www.expresswater.com
923,Health/Beauty,[hello@beautibi.com],6906,1702855966608474,https://www.facebook.com/beautibi/,Beautibi,http://www.beautibi.com
924,Company,[info@cinestillfilm.com],11333,485065124896305,https://www.facebook.com/CineStillFilm/,Cinestill Film,http://www.cinestillfilm.com
925,Office Supplies,[info@choosingkeeping.com],1363,301003319989235,https://www.facebook.com/choosingkeeping/,Choosing Keeping,http://choosingkeeping.com
926,Product/Service,,4086,309134039103963,https://www.facebook.com/santacruzshredder/,Santa Cruz Shredder,http://www.SantaCruzShredder.com
927,Jewelry/Watches,,281,120552374781883,https://www.facebook.com/MartinuzziAccessories/,Martinuzzi Accessories,http://martinuzziaccessories.com
928,Musical Instrument Store,[sales@rogueguitarshop.com],7202,192391490802675,https://www.facebook.com/RogueGuitarShop/,Rogue Guitar Shop,http://www.RogueGuitarShop.com
929,Clothing (Brand),,13429,333594863435381,https://www.facebook.com/BrooklynCloth/,Brooklyn Cloth,http://www.brooklyncloth.com
930,Accessories,[info@behindthewireshop.com],336,470948852935511,https://www.facebook.com/behindthewireshop/,Behind The Wire Shop,https://www.behindthewireshop.com
931,Shopping & Retail,,11167,955506917824946,https://www.facebook.com/Thedressoutlet/,Dublin Liquidation Sales,
932,Clothing (Brand),,22466,358724574175562,https://www.facebook.com/HappyMondaystore/,Happy Monday Store,http://happymondaystore.com
933,Automotive Customization Shop,,14178,117838948383240,https://www.facebook.com/K5OptimaStore/,K5 Optima Store,http://www.K5OptimaStore.com
934,E-commerce Website,[sales@sportsfanisland.com],160957,695173997265160,https://www.facebook.com/SportsFanIsland/,Sports Fan Island,https://sportsfanisland.com/
935,Product/Service,,16568,322145427920560,https://www.facebook.com/ruthless.vapor/,Ruthless E-Juice,http://www.ruthlessvapor.com
936,Product/Service,,1204,998886960127738,https://www.facebook.com/SmoothViking/,Smooth Viking,http://www.SmoothViking.com 
937,Chemical Company,[info@nanocomposix.com],283,350811774994804,https://www.facebook.com/nanocomposix/,nanoComposix,http://nanocomposix.com/
938,Shopping & Retail,[social@dancewearcorner.com],20607,13409821093,https://www.facebook.com/DanceWearCorner/,DanceWear Corner,http://www.dancewearcorner.com
939,Sunglasses & Eyewear Store,[suporte@oculosstore.com.br],4882,365230420298535,https://www.facebook.com/oculosstore/,Óculos Store,http://www.oculosstore.com.br
940,Cocktail Bar,[info@clerkenwell-london.com],4070,491292137594126,https://www.facebook.com/ClerkenwellLondon/,Clerkenwell London,http://www.clerkenwell-london.com
941,Sports & Recreation,[support@cardsinfinity.com],4222,188064051224782,https://www.facebook.com/CardsInfinity/,Cards Infinity.com,www.cardsinfinity.com 
942,Product/Service,,1276,610662562315084,https://www.facebook.com/opticea/,Opticea,http://www.opticea.com
943,Community,,74,485975311440715,https://www.facebook.com/DesignHacks/,Design Hacks,
944,Retail Company,[info@beyondhype.com],99566,323493861060387,https://www.facebook.com/BeyondHype/,Beyond Hype,www.beyondhype.com
945,Health & Wellness Website,[info@naturalfootgear.com],3478,383848644963088,https://www.facebook.com/naturalfootgear/,NaturalFootgear,www.NaturalFootgear.com
946,Website,[support@at3tactical.com],9149,516562401737383,https://www.facebook.com/AT3Tactical/,AT3 Tactical,https://www.at3tactical.com
947,Cars,,1926,721139861286474,https://www.facebook.com/vuhl05/,Vuhl 05,http://www.vuhl05.com
948,Health/Beauty,,592440,643767688992692,https://www.facebook.com/mymakeupbrushset/,My Makeup Brush Set,http://www.mymakeupbrushset.com
949,Bags & Luggage Company,[info@rareform.com],26340,180055925339060,https://www.facebook.com/rareform/,RAREFORM,http://www.rareform.com
950,Jewelry/Watches,[office@jacquieaiche.com],30964,98281530211,https://www.facebook.com/jacquieaiche/,Jacquie Aiche Jewelry,www.jacquieaiche.com
951,Home Decor,,299,1533947746856366,https://www.facebook.com/jettyhome/,Jetty Home,http://jettyhome.com
952,Retail Company,[mario@blackbeltshop.com],13291,372256552173,https://www.facebook.com/blackbeltshop/,Blackbeltshop.com,www.BlackBeltShop.com
953,Shopping & Retail,[support@chocolateweapons.com],6104,283718875020619,https://www.facebook.com/ChocolateWeapons/,Chocolate Weapons,http://www.ChocolateWeapons.com
954,Musician/Band,,118,982521521866758,https://www.facebook.com/fogstar/,Fog Star,http://fogstar.bandcamp.com
955,Book & Magazine Distributor,[tanya@dbp.com.my],903,1500285543567509,https://www.facebook.com/BukuDBP/,bukudbp.com /Dewan Bahasa Dan Pustaka,http://bukudbp.com
956,Product/Service,,41753,185248591562367,https://www.facebook.com/THESCRUBBA/,The Scrubba Wash Bag,https://thescrubba.com.au/
957,Local Business,,312,197059654104835,https://www.facebook.com/pleuropbloemen/,Pleurop Bloemen,https://www.pleuropbloemen.com/
958,Computer Company,,39,1505643419687140,https://www.facebook.com/simplycarbonfiber/,Simply Carbon Fiber,http://www.google.com/
959,Hair Salon,[info@herimports.com],374639,108934202576219,https://www.facebook.com/herimports/,Her Imports,www.herimports.com
960,Jewelry/Watches,,356033,383370568350575,https://www.facebook.com/PrincessPJewelry/,Princess P. Jewelry,http://www.PrincesspJewelry.com
961,Apparel Distributor,[woodstockzambon@gmail.com],528971,622236531145494,https://www.facebook.com/woodstockzambon/,Woodstock Zambon,http://www.woodstockzambon.com
962,Local Business,[yo@superteamdeluxe.com],394,1759971230928363,https://www.facebook.com/superteamdeluxe/,Super Team Deluxe,http://superteamdeluxe.com
963,Company,[support@blackrockog.com],4830,266417870229844,https://www.facebook.com/blackrockog/,Black Rock Originals,http://BlackRockOG.com
964,Software,,289,230210965286,https://www.facebook.com/Primesoftware/,Prime Software ©,www.primesoft.ph
965,Footwear Store,[info@mooshoes.com],15821,157080021050409,https://www.facebook.com/mooshoes/,Mooshoes,www.mooshoes.com
966,Website,,692,1742108972736643,https://www.facebook.com/coolhipgoods/,Cool Hip Goods,http://www.coolhipgoods.com
967,Health Food Store,[info@crueltyfreeshop.com.au],49522,277758680141,https://www.facebook.com/CrueltyFreeShop/,The Cruelty Free Shop,crueltyfreeshop.com.au
968,Magazine,,3418,829001620515994,https://www.facebook.com/bestbeautysolution/,Best Beauty Solution,
969,Website,[info@almokha.com],743,839336342769153,https://www.facebook.com/almokha/,Al Mokha,https://www.almokha.com
970,Bookstore,[info@chinesebookonline.com],1668,132807661413,https://www.facebook.com/Chinesebookonline/,采風書坊北美中文網路書店,www.ChineseBookOnline.com
971,Website,[info@refashioner.com],2060,284499209590,https://www.facebook.com/refashioner/,ReFashioner,http://refashioner.com
972,Website,[info@fakefoodjapan.com],8082,194620713899687,https://www.facebook.com/fakefoodjapan/,Fake Food Japan,http://www.fakefoodjapan.com
973,Society & Culture Website,,113546,149847965178647,https://www.facebook.com/Indi/,Indi,indi.com
974,Home Decor,[support@infmetry.com],245,420705421454987,https://www.facebook.com/infmetry/,Infmetry,http://www.infmetry.com
975,Sporting Goods Store,[pontoon@pontoonstuff.com],87929,165677706799726,https://www.facebook.com/PontoonStuff/,Pontoonstuff,http://www.pontoonstuff.com
976,Artist,,508,1582433432032085,https://www.facebook.com/fawn.design/,Fawn,www.fawndesign.co.uk
977,Electronics,[support@gorillagadgets.com],27172,362877533783434,https://www.facebook.com/GorillaGadgets/,Gorilla Gadgets,GorillaGadgets.com
978,Clothing (Brand),[support@thestylebrothers.com],953429,705523672839840,https://www.facebook.com/thestylebrothers/,The Style Brothers,http://thestylebrothers.com
979,Record Label,,11600,23535509596,https://www.facebook.com/younggodrecords/,Young God Records,younggodrecords.com twitter.com/younggodrec myspace.com/younggodrecords myspace.com/theangelsoflight myspace.com/mgira myspace.com/swansaredead youtube.com/younggodrec wearehim.blogspot.com
980,Product/Service,,1189,979711965434620,https://www.facebook.com/daebakcases/,Daebak Cases,https://www.daebakcases.com/
981,Toy Store,[rotofugi@rotofugi.com],24378,10888252393,https://www.facebook.com/rotofugi/,Rotofugi Designer Toy Store & Gallery,http://rotofugi.com
982,Clothing (Brand),,18556,1709485195968567,https://www.facebook.com/sixbikini/,Six Bikini,http://www.sixbikini.com
983,Jewelry/Watches,[support@mmwatchesden.co.uk],8537,160472731019044,https://www.facebook.com/mmwatch4ustore/,MM Watch 4U Store,http://www.mmwatch4ustore.com
984,Car Dealership,,81,552628474809606,https://www.facebook.com/AutoHub/,Auto Hub,http://zipautocity.blogspot.com
985,Outdoor & Sporting Goods Company,[tansnowman@pandapoles.com],5263,174977095857250,https://www.facebook.com/PandaPoles/,Panda Poles,www.PandaPoles.com
986,Specialty Grocery Store,[hello@yummybazaar.com],10577,683793465036381,https://www.facebook.com/yummybazaar/,Yummy Bazaar,http://yummybazaar.com
987,Product/Service,,9807,462645457159372,https://www.facebook.com/ISlideUSA/,ISlide,http://www.islideusa.com/
988,Outdoor & Sporting Goods Company,,1761,1425549097692770,https://www.facebook.com/monstrumtactical/,Monstrum Tactical,http://www.monstrumtactical.com
989,Baby Goods/Kids Goods,[hello@lexandliv.com],577,211816908856380,https://www.facebook.com/lexandliv/,Lex&Liv,http://www.lexandliv.com
990,Product/Service,[hello@mossery.co],18890,111242242316339,https://www.facebook.com/mossery/,Mossery,http://www.mossery.co
991,Product/Service,,592,1193822107334897,https://www.facebook.com/radiansdesign/,Radians Design,http://www.radiansdesign.com
992,Shopping & Retail,[mail@yuicery.de],5219,1522672391289363,https://www.facebook.com/yuicery/,Yuícery,http://www.yuicery.de
993,Computer Company,,446,1566297413584071,https://www.facebook.com/bitcoinware/,BitcoinWare.net,http://bitcoinware.net
994,Public Figure,[help@keyaseth.in],317785,356799790997018,https://www.facebook.com/keyaseth/,Keya Seth,http://www.keyaseth.in
995,Website,[give@giftingnation.com],35113,400634193319189,https://www.facebook.com/giftingnation/,Giftingnation,www.giftingnation.com
996,Brand,[service@freshpatch.com],7723,150044435020712,https://www.facebook.com/freshpatch/,Fresh Patch,http://www.freshpatch.com
997,Cosmetics Store,,12360,302398476506018,https://www.facebook.com/SalonSupplyStore/,Salon Supply Store,http://salonsupplystore.com
998,Clothing (Brand),,355,227156363157,https://www.facebook.com/BBCIceCream/,Billionare Boys Club-Ice Cream,
999,Medical Company,[info@liveoakmed.com],566,35746528639,https://www.facebook.com/LiveOakMed/,Live Oak Med,http://www.LiveOakMed.com
1000,Clothing (Brand),[servicioalcliente@rounderwear.com],354009,101988593213924,https://www.facebook.com/rOunderwear/,Rounderwear,www.rounderwear.com
1001,Health/Beauty,[dollshelp@glamourdollsmakeup.com],5629,493398004062872,https://www.facebook.com/GlamourDollsMakeup/,Glamour Dolls,http://GlamourDollsMakeup.com
1002,Winery/Vineyard,[cellardoor@gapstedwines.com.au],2766,235492256475314,https://www.facebook.com/gapstedwines/,Gapsted Wines,www.gapstedwines.com.au
1003,Clothing (Brand),[customerservice@afends.com],198980,7804061567,https://www.facebook.com/Afends/,AFENDS,http://www.afends.com 
1004,Retail Company,[kate@prettykittyfashion.co.uk],262329,177660172311098,https://www.facebook.com/prettykittyfashion/,Pretty Kitty Fashion,Http://prettykittyfashion.co.uk
1005,Clothing (Brand),,1459,557675347662582,https://www.facebook.com/stranger.co/,Stranger,https://twitter.com/Stranger_14
1006,Clothing Company,[info@incrediwear.com],17699,153974751335740,https://www.facebook.com/incrediwear/,Incrediwear,incrediwear.com
1007,Clothing (Brand),,55451,114149881932945,https://www.facebook.com/evystree/,Evy's Tree,www.evystree.com
1008,Product/Service,[calum@curativescience.co.uk],311,1766171277042502,https://www.facebook.com/curativescience/,Curative Science,http://www.curativescience.co.uk
1009,Bookstore,,45,909749022488219,https://www.facebook.com/ForresterBooks/,ForresterBooks,http://ForresterBooks.com
1010,Camera/Photo,,2691,361078330705700,https://www.facebook.com/valstech/,"ValsTech, Inc.",http://www.valstech.com
1011,Clothing (Brand),[info@ohheygirlstore.com],24169,263641657338213,https://www.facebook.com/ohheygirlstore/,Oh Hey Girl,http://ohheygirlstore.com
1012,Nonprofit Organization,[peace@tsiba.ac.za],16,1685661208421744,https://www.facebook.com/peacecollective/,The Peace Collective,
1013,Internet Company,,11,1733501966674405,https://www.facebook.com/emjadvertising/,EMJ Advertising,
1014,Sunglasses & Eyewear Store,[contact@saintglasses.com],40947,999479336773118,https://www.facebook.com/saintglasses/,Saint Glasses,https://www.saintglasses.com
1015,Clothing (Brand),,288,283618745405299,https://www.facebook.com/shopbetches/,Shop Betches,http://www.shopbetches.com
1016,Website,[support@getenjoyfun.com],192,1715308258700183,https://www.facebook.com/getenjoyfun/,Getenjoyfun,https://www.getenjoyfun.com
1017,Health/Beauty,[cody@evolution-fts.com],19,181656642182881,https://www.facebook.com/BPBonline/,Breakproof Back,
1018,Clothing (Brand),[contact@shockmansion.com],71,918248361555579,https://www.facebook.com/shockmansionstore/,Shock Mansion Store,www.shockmansionstore.com
1019,Musical Instrument Store,[info@replayguitar.com],8715,490730691107025,https://www.facebook.com/replayguitar/,Replay Guitar Exchange,http://www.ReplayGuitar.com
1020,Motor Vehicle Company,[info@autobead.com],1663,1505279946461695,https://www.facebook.com/autobead/,AutoBead,http://www.autobead.com
1021,Hobby Store,,46,1700398100287428,https://www.facebook.com/trendybestsellers/,Trendy Best-Sellers,
1022,News & Media Website,[info@watchobsession.com],1171,205406829538779,https://www.facebook.com/watchobsession/,Watch Obsession,http://www.watchobsession.com
1023,Clothing (Brand),,656,716011201857805,https://www.facebook.com/indyslopestyle/,Indyslopestyle,https://indyslopestyle.co.nz/
1024,Sports Team,,1327,572556552824383,https://www.facebook.com/FanatikBike/,Fanatik Bike,http://www.fanatik.cat
1025,Shopping & Retail,[contact@hayleyelsaesser.com],7177,475772185831134,https://www.facebook.com/hayleyelsaesser/,Hayley Elsaesser,http://www.hayleyelsaesser.com
1026,Website,[hello@edmotic.com],260980,481072545277077,https://www.facebook.com/Edmotic/,Edmotic.com,http://www.Edmotic.com
1027,App Page,,1099,1554503284814043,https://www.facebook.com/pandadeals/,Panda Deals.co.uk,http://pandadeals.co.uk
1028,Clothing (Brand),[hello@nokoutco.com],3969,1416945291665642,https://www.facebook.com/nokoutco/,Nokout,https://www.nokoutco.com
1029,Product/Service,,1322,1118665751554924,https://www.facebook.com/trendhuddle/,Trend Huddle,http://trendhuddle.com
1030,Medical & Health,,2407,233952163447060,https://www.facebook.com/bcvapor/,Better Cloud Vapor,http://www.yelp.com/biz/better-cloud-vapor-albany
1031,Health/Beauty,[support@ofeliacosmetics.com],11679,483314448521727,https://www.facebook.com/ofeliacosmetics/,OFÉLIA,http://www.ofeliacosmetics.com
1032,Shopping & Retail,[info@theweddingofmydreams.co.uk],54814,125137864177543,https://www.facebook.com/theweddingofmydreams/,The Wedding of my Dreams,http://www.theweddingofmydreams.co.uk
1033,Music Store,,2904,804831936296118,https://www.facebook.com/coldcutshotwax/,Cold Cuts // Hot Wax,http://www.coldcutshotwax.uk
1034,Artist,[thejadeleaftea@gmail.com],940,509201815877242,https://www.facebook.com/thejadeleaf/,The Jade Leaf - 一片碧,http://thejadeleaf.com
1035,Seafood Restaurant,[enquiry@west-beach.co.uk],8285,113746521982558,https://www.facebook.com/WestBeach/,WestBeach,http://www.west-beach.co.uk
1036,Patio/Garden,[info@kindledgrowlights.com],16888,432643213507009,https://www.facebook.com/KindLEDGrowLights/,Kind LED Grow Lights,https://www.kindledgrowlights.com/
1037,Women's Clothing Store,[support@shopthemasonjar.com],300340,1468273723403024,https://www.facebook.com/shopthemasonjar/,The Mason Jar Boutique,http://www.shopthemasonjar.com
1038,Science,[admin@iorodeo.com],119,185863211464345,https://www.facebook.com/IORodeo/,IO Rodeo,www.iorodeo.com
1039,Record Label,,116355,193682333979979,https://www.facebook.com/Soulection/,Soulection,http://soulection.com
1040,Clothing (Brand),[info@cmeocollective.com],92730,139611836063733,https://www.facebook.com/cmeocollective/,C/MEO Collective,http://bit.ly/2zbhxw0
1041,Web Designer,[oreo@taskhusky.com],386,737786526365943,https://www.facebook.com/taskhusky/,TaskHusky.com,http://www.taskhusky.com
1042,Information Technology Company,,2688,502287999924147,https://www.facebook.com/TestOutCE/,TestOut Continuing Education,http://testoutce.com
1043,Furniture,,20896,95206976629,https://www.facebook.com/GusModern/,Gus* Modern,http://www.gusmodern.com
1044,Home Decor,[agpsupport@agiftpersonalized.com],15693,238591895472,https://www.facebook.com/Agiftpersonalized/,A Gift Personalized,http://www.agiftpersonalized.com
1045,Clothing Store,,2357,270493446413905,https://www.facebook.com/workingtitleshop/,Working Title,http://www.workingtitleshop.com
1046,Baby Goods/Kids Goods,,47035,885143958218231,https://www.facebook.com/copperpearl/,Copper Pearl,http://bit.ly/1olnmjR
